JEB00015	63.98903186353183
JEB00017	0.0
JEB00022	29.958108124647044
JEB00023	0.0
JEB00024	17.237729893250737
JEB00025	66.10985640026965
JEB00028	38.20700823129769
JEB00029	0.0
JEB00030	0.0
JEB00031	0.0
JEB00032	0.0
JEB00035	65.3371256756124
JEB00036	44.1063669883371
JEB00037	0.0
JEB00040	19.090321216107633
JEB00041	64.35474491324007
JEB00042	49.57196866793058
JEB00045	0.0
JEB00046	10.335849881698154
JEB00052	46.740661083767485
JEB00065	0.0
JEB00090	12.493176730909857
JEB00113	32.895992662792096
JEB00117	0.0
JEB00122	13.03778213513077
JEB00125	29.710981755639455
JEB00126	15.784030587571346
JEB00128	47.562083495486604
JEB00133	231.8988287085329
JEB00140	0.0
JEB00144	0.0
JEB00153	25.830035054396443
JEB00169	35.825722397591285
JEB00173	6.193562643387989
JEB00174	56.74593994643523
JEB00229	0.0
JEB00254	45.91639633289409
JEB00274	53.73680935128773
