JEB00015	9.212522950587292
JEB00017	29.027415769401475
JEB00022	33.9407957960724
JEB00023	13.66000941307082
JEB00024	46.09972796661393
JEB00025	4.187678071314359
JEB00028	16.301414912397487
JEB00029	42.775013770294514
JEB00030	17.430413353808383
JEB00031	36.12243327148046
JEB00032	13.876148093511466
JEB00035	25.149730897441046
JEB00036	20.429341065343902
JEB00037	92.80191510670159
JEB00040	19.031830018496038
JEB00041	52.49276592338602
JEB00042	12.19961216344502
JEB00045	58.976500267742345
JEB00046	11.578759117088097
JEB00052	61.603519252665535
JEB00065	21.90021593141671
JEB00090	20.516122075935463
JEB00113	30.212299814094536
JEB00117	75.888545374015
JEB00122	29.594231547285872
JEB00125	43.12481783419152
JEB00126	82.83314096733432
JEB00128	23.253823995633482
JEB00133	18.764260341010253
JEB00140	5.843721824702728
JEB00144	43.0036446578018
JEB00153	21.097040595577948
JEB00169	43.07278557644447
JEB00173	101.61495521721884
JEB00174	36.62904404247652
JEB00229	25.814357533736384
JEB00254	114.88689593896758
JEB00274	13.169033560095977
