JEB00015	32.7330530046032
JEB00017	4.09048048344672
JEB00022	5.897376137592752
JEB00023	53.99864310816074
JEB00024	12.211276757889767
JEB00025	30.239337168598475
JEB00028	77.29629146623768
JEB00029	12.710241682900161
JEB00030	0.9669624810649982
JEB00031	11.36585209258777
JEB00032	83.97757513664482
JEB00035	11.686983221135115
JEB00036	32.789955970460305
JEB00037	1.526808073901097
JEB00040	54.96611890807106
JEB00041	22.484849535495666
JEB00042	81.15326527555374
JEB00045	18.936551687106828
JEB00046	56.16534077063444
JEB00052	12.710084741040397
JEB00065	53.655120624999554
JEB00090	12.803518341526368
JEB00113	0.3974266377957284
JEB00117	17.32562298828303
JEB00122	59.766781409059945
JEB00125	29.749102398671265
JEB00126	80.06886648749568
JEB00128	38.288503675828956
JEB00133	24.43895005178082
JEB00140	59.54748807895775
JEB00144	7.0164013884084175
JEB00153	21.052648762089078
JEB00169	21.255642267600404
JEB00173	100.42283345927258
JEB00174	44.96308768534962
JEB00229	31.385904087928914
JEB00254	79.39296946791508
JEB00274	7.19778389079733
